id,city_id,name,marker,coordinates,cable_id
tulum-mexico,5908,"Tulum, Mexico",measle_white,"<Point><coordinates>-87.463599,20.212549</coordinates></Point>",1078
isla-verde-puerto-rico-united-states,5773,"Isla Verde, Puerto Rico, United States",measle_white,"<Point><coordinates>-66.016869,18.441651</coordinates></Point>",1229
isla-verde-puerto-rico-united-states,5773,"Isla Verde, Puerto Rico, United States",measle_white,"<Point><coordinates>-66.016869,18.441651</coordinates></Point>",1227
isla-verde-puerto-rico-united-states,5773,"Isla Verde, Puerto Rico, United States",measle_white,"<Point><coordinates>-66.016869,18.441651</coordinates></Point>",1078
piti-guam,5973,"Piti, Guam",measle_white,"<Point><coordinates>144.694688,13.464688</coordinates></Point>",1902
piti-guam,5973,"Piti, Guam",measle_white,"<Point><coordinates>144.694688,13.464688</coordinates></Point>",1874
piti-guam,5973,"Piti, Guam",measle_white,"<Point><coordinates>144.694688,13.464688</coordinates></Point>",1823
piti-guam,5973,"Piti, Guam",measle_white,"<Point><coordinates>144.694688,13.464688</coordinates></Point>",1605
piti-guam,5973,"Piti, Guam",measle_white,"<Point><coordinates>144.694688,13.464688</coordinates></Point>",1155
hawksbill-bahamas,5785,"Hawksbill, Bahamas",measle_white,"<Point><coordinates>-78.736846,26.516904</coordinates></Point>",1510
hawksbill-bahamas,5785,"Hawksbill, Bahamas",measle_white,"<Point><coordinates>-78.736846,26.516904</coordinates></Point>",1232
cancn-mexico,3842,"Cancún, Mexico",measle_white,"<Point><coordinates>-86.767555,21.095727</coordinates></Point>",1686
cancn-mexico,3842,"Cancún, Mexico",measle_white,"<Point><coordinates>-86.767555,21.095727</coordinates></Point>",1071
belize-city-belize,5791,"Belize City, Belize",measle_white,"<Point><coordinates>-88.181617,17.495546</coordinates></Point>",1078
songkhla-thailand,4265,"Songkhla, Thailand",measle_white,"<Point><coordinates>100.596980,7.078449,0</coordinates></Point>",1238
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962506,1.134726</coordinates></Point>",1238
changi-south-singapore,5937,"Changi South, Singapore",measle_white,"<Point><coordinates>103.987017,1.389047</coordinates></Point>",1535
changi-south-singapore,5937,"Changi South, Singapore",measle_white,"<Point><coordinates>103.987017,1.389047</coordinates></Point>",1679
changi-north-singapore,5940,"Changi North, Singapore",measle_white,"<Point><coordinates>103.987017,1.389047</coordinates></Point>",1561
changi-north-singapore,5940,"Changi North, Singapore",measle_white,"<Point><coordinates>103.987017,1.389047</coordinates></Point>",1238
logi-russia,9102,"Logi, Russia",measle_white,"<Point><coordinates>28.499871,59.799883</coordinates></Point>",1610
helsinki-finland,3064,"Helsinki, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1710
helsinki-finland,3064,"Helsinki, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1816
helsinki-finland,3064,"Helsinki, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1268
helsinki-finland,3064,"Helsinki, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1263
helsinki-finland,3064,"Helsinki, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1242
tallinn-estonia,3089,"Tallinn, Estonia",measle_white,"<Point><coordinates>24.752399,59.436200,0</coordinates></Point>",1242
maiquetia-venezuela,5968,"Maiquetia, Venezuela",measle_white,"<Point><coordinates>-66.960325,10.599394</coordinates></Point>",1076
el-djamila-algeria,5774,"El Djamila, Algeria",measle_white,"<Point><coordinates>2.901445,36.800224</coordinates></Point>",1234
ostend-belgium,5789,"Ostend, Belgium",measle_white,"<Point><coordinates>2.912676,51.231125</coordinates></Point>",1031
funningsfjordur-faeroe-islands,5725,"Funningsfjordur, Faeroe Islands",measle_white,"<Point><coordinates>-6.928140,62.244108,0</coordinates></Point>",1240
seydisfjordur-iceland,5859,"Seydisfjordur, Iceland",measle_white,"<Point><coordinates>-14.018029,65.251346</coordinates></Point>",1240
tuas-singapore,5938,"Tuas, Singapore",measle_white,"<Point><coordinates>103.647076,1.338193</coordinates></Point>",1179
puerto-limon-costa-rica,5810,"Puerto Limon, Costa Rica",measle_white,"<Point><coordinates>-83.037674,9.988603</coordinates></Point>",1078
cancn-mexico,3842,"Cancún, Mexico",measle_white,"<Point><coordinates>-86.767555,21.095727</coordinates></Point>",1078
plerin-france,5836,"Plerin, France",measle_white,"<Point><coordinates>-2.768083,48.534740,0</coordinates></Point>",1028
athens-greece,3211,"Athens, Greece",measle_white,"<Point><coordinates>23.736287,37.976078</coordinates></Point>",1185
pusan-korea-rep-,4183,"Pusan, Korea, Rep.",measle_white,"<Point><coordinates>128.999310,35.170147,0</coordinates></Point>",1150
pusan-korea-rep-,4183,"Pusan, Korea, Rep.",measle_white,"<Point><coordinates>128.999310,35.170147,0</coordinates></Point>",1231
ses-covetes-spain,5948,"Ses Covetes, Spain",measle_white,"<Point><coordinates>2.970964,39.354544</coordinates></Point>",1187
ses-covetes-spain,5948,"Ses Covetes, Spain",measle_white,"<Point><coordinates>2.970964,39.354544</coordinates></Point>",1234
kita-kyushu-japan,5895,"Kita-kyushu, Japan",measle_white,"<Point><coordinates>131.032024,33.839276</coordinates></Point>",1692
kita-kyushu-japan,5895,"Kita-kyushu, Japan",measle_white,"<Point><coordinates>131.032024,33.839276</coordinates></Point>",1231
dunnet-bay-united-kingdom,5746,"Dunnet Bay, United Kingdom",measle_white,"<Point><coordinates>-3.346208,58.615314</coordinates></Point>",1240
harbour-pointe-washington-united-states,3641,"Harbour Pointe, Washington, United States",measle_white,"<Point><coordinates>-122.302181,47.886217</coordinates></Point>",1007
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182751,21.481262</coordinates></Point>",1247
port-sudan-sudan,5950,"Port Sudan, Sudan",measle_white,"<Point><coordinates>37.219666,19.615564</coordinates></Point>",1675
port-sudan-sudan,5950,"Port Sudan, Sudan",measle_white,"<Point><coordinates>37.219666,19.615564</coordinates></Point>",1247
kuwait-city-kuwait,3871,"Kuwait City, Kuwait",measle_white,"<Point><coordinates>47.974739,29.374019</coordinates></Point>",1250
ganaveh-iran,5990,"Ganaveh, Iran",measle_white,"<Point><coordinates>50.521125,29.570747</coordinates></Point>",1250
chennai-india,4191,"Chennai, India",measle_white,"<Point><coordinates>80.243083,13.063480,0</coordinates></Point>",1252
changi-north-singapore,5940,"Changi North, Singapore",measle_white,"<Point><coordinates>103.987017,1.389047</coordinates></Point>",1252
djibouti-city-djibouti,4177,"Djibouti City, Djibouti",measle_white,"<Point><coordinates>43.147984,11.594682</coordinates></Point>",1246
mombasa-kenya,5896,"Mombasa, Kenya",measle_white,"<Point><coordinates>39.672790,-4.053211,0</coordinates></Point>",1246
dar-es-salaam-tanzania,4182,"Dar Es Salaam, Tanzania",measle_white,"<Point><coordinates>39.269665,-6.823229</coordinates></Point>",1246
maputo-mozambique,4252,"Maputo, Mozambique",measle_white,"<Point><coordinates>32.580606,-25.968533</coordinates></Point>",1246
toliara-madagascar,7398,"Toliara, Madagascar",measle_white,"<Point><coordinates>43.663120,-23.354764,0</coordinates></Point>",1246
mtunzini-south-africa,5942,"Mtunzini, South Africa",measle_white,"<Point><coordinates>31.757853,-28.950636</coordinates></Point>",1246
saint-maarten-sint-maarten,10728,"Saint Maarten, Sint Maarten",measle_white,"<Point><coordinates>-63.073706,18.031043</coordinates></Point>",1290
isla-verde-puerto-rico-united-states,5773,"Isla Verde, Puerto Rico, United States",measle_white,"<Point><coordinates>-66.016869,18.441651</coordinates></Point>",1245
tripoli-libya,4271,"Tripoli, Libya",measle_white,"<Point><coordinates>13.187268,32.877301</coordinates></Point>",1184
tripoli-libya,4271,"Tripoli, Libya",measle_white,"<Point><coordinates>13.187268,32.877301</coordinates></Point>",1287
mazara-del-vallo-italy,3215,"Mazara del Vallo, Italy",measle_white,"<Point><coordinates>12.591272,37.650126</coordinates></Point>",1287
halul-island-qatar,6019,"Halul Island, Qatar",measle_white,"<Point><coordinates>52.420245,25.668564</coordinates></Point>",1254
das-island-united-arab-emirates,6020,"Das Island, United Arab Emirates",measle_white,"<Point><coordinates>52.865948,25.152634</coordinates></Point>",1254
catania-italy,3214,"Catania, Italy",measle_white,"<Point><coordinates>15.067443,37.511588</coordinates></Point>",1301
msida-malta,4058,"Msida, Malta",measle_white,"<Point><coordinates>14.488146,35.898711</coordinates></Point>",1301
pentaskhinos-cyprus,5812,"Pentaskhinos, Cyprus",measle_white,"<Point><coordinates>33.603555,34.828484</coordinates></Point>",1740
pentaskhinos-cyprus,5812,"Pentaskhinos, Cyprus",measle_white,"<Point><coordinates>33.603555,34.828484</coordinates></Point>",1305
beirut-lebanon,3862,"Beirut, Lebanon",measle_white,"<Point><coordinates>35.485195,33.892474</coordinates></Point>",1305
pentaskhinos-cyprus,5812,"Pentaskhinos, Cyprus",measle_white,"<Point><coordinates>33.603555,34.828484</coordinates></Point>",1306
tartous-syria,6030,"Tartous, Syria",measle_white,"<Point><coordinates>35.897792,34.891704</coordinates></Point>",1306
aden-yemen,5969,"Aden, Yemen",measle_white,"<Point><coordinates>45.033530,12.800687,0</coordinates></Point>",1739
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333720,25.121690,0</coordinates></Point>",1308
jask-iran,6031,"Jask, Iran",measle_white,"<Point><coordinates>57.797391,25.681235</coordinates></Point>",1689
jask-iran,6031,"Jask, Iran",measle_white,"<Point><coordinates>57.797391,25.681235</coordinates></Point>",1695
jask-iran,6031,"Jask, Iran",measle_white,"<Point><coordinates>57.797391,25.681235</coordinates></Point>",1308
tartous-syria,6030,"Tartous, Syria",measle_white,"<Point><coordinates>35.897792,34.891704</coordinates></Point>",1319
alexandria-egypt,6044,"Alexandria, Egypt",measle_white,"<Point><coordinates>29.889787,31.191889</coordinates></Point>",1319
trablous-lebanon,6046,"Trablous, Lebanon",measle_white,"<Point><coordinates>35.859120,34.439422,0</coordinates></Point>",1321
beirut-lebanon,3862,"Beirut, Lebanon",measle_white,"<Point><coordinates>35.485195,33.892474</coordinates></Point>",1321
saida-lebanon,6047,"Saida, Lebanon",measle_white,"<Point><coordinates>35.386269,33.450189</coordinates></Point>",1321
tartous-syria,6030,"Tartous, Syria",measle_white,"<Point><coordinates>35.897792,34.891704</coordinates></Point>",1321
kingston-jamaica,3272,"Kingston, Jamaica",measle_white,"<Point><coordinates>-76.792157,17.992225</coordinates></Point>",1068
cayman-brac-cayman-islands,6048,"Cayman Brac, Cayman Islands",measle_white,"<Point><coordinates>-79.877641,19.690332</coordinates></Point>",1068
lowestoft-united-kingdom,3084,"Lowestoft, United Kingdom",measle_white,"<Point><coordinates>1.729180,52.471359,0</coordinates></Point>",1137
zandvoort-netherlands,3141,"Zandvoort, Netherlands",measle_white,"<Point><coordinates>4.527214,52.370407</coordinates></Point>",1137
pevensey-bay-united-kingdom,6050,"Pevensey Bay, United Kingdom",measle_white,"<Point><coordinates>0.366681,50.819016</coordinates></Point>",1323
cayeux-sur-mer-france,6051,"Cayeux-sur-Mer, France",measle_white,"<Point><coordinates>1.493438,50.178806</coordinates></Point>",1323
broadstairs-united-kingdom,6033,"Broadstairs, United Kingdom",measle_white,"<Point><coordinates>1.439434,51.358884</coordinates></Point>",1324
ostend-belgium,5789,"Ostend, Belgium",measle_white,"<Point><coordinates>2.912676,51.231125</coordinates></Point>",1324
puttgarden-germany,5839,"Puttgarden, Germany",measle_white,"<Point><coordinates>11.212464,54.496065</coordinates></Point>",1336
rodbyhavn-denmark,5814,"Rodbyhavn, Denmark",measle_white,"<Point><coordinates>11.358656,54.663069</coordinates></Point>",1336
balluta-bay-malta,6170,"Balluta Bay, Malta",measle_white,"<Point><coordinates>14.380041,35.934062</coordinates></Point>",1249
catania-italy,3214,"Catania, Italy",measle_white,"<Point><coordinates>15.067443,37.511588</coordinates></Point>",1249
doha-qatar,3867,"Doha, Qatar",measle_white,"<Point><coordinates>51.519367,25.294346</coordinates></Point>",1254
abu-dhabi-united-arab-emirates,3858,"Abu Dhabi, United Arab Emirates",measle_white,"<Point><coordinates>54.418877,24.443785</coordinates></Point>",1254
seward-alaska-united-states,5755,"Seward, Alaska, United States",measle_white,"<Point><coordinates>-149.443135,60.112188</coordinates></Point>",1348
warrenton-oregon-united-states,6191,"Warrenton, Oregon, United States",measle_white,"<Point><coordinates>-123.923860,46.165124,0</coordinates></Point>",1348
satun-thailand,5956,"Satun, Thailand",measle_white,"<Point><coordinates>100.066121,6.613214</coordinates></Point>",1035
chennai-india,4191,"Chennai, India",measle_white,"<Point><coordinates>80.243083,13.063480,0</coordinates></Point>",1035
colombo-sri-lanka,3887,"Colombo, Sri Lanka",measle_white,"<Point><coordinates>79.871990,6.926740,0</coordinates></Point>",1035
mumbai-india,3212,"Mumbai, India",measle_white,"<Point><coordinates>72.875899,19.075794</coordinates></Point>",1035
karachi-pakistan,3259,"Karachi, Pakistan",measle_white,"<Point><coordinates>67.028539,24.889378</coordinates></Point>",1035
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333720,25.121690,0</coordinates></Point>",1035
jeddah-saudi-arabia,4361,"Jeddah, Saudi Arabia",measle_white,"<Point><coordinates>39.182751,21.481262</coordinates></Point>",1035
suez-egypt,5825,"Suez, Egypt",measle_white,"<Point><coordinates>32.530118,29.972285</coordinates></Point>",1035
alexandria-egypt,6044,"Alexandria, Egypt",measle_white,"<Point><coordinates>29.889787,31.191889</coordinates></Point>",1035
palermo-italy,3177,"Palermo, Italy",measle_white,"<Point><coordinates>13.358362,38.121500,0</coordinates></Point>",1035
bizerte-tunisia,5958,"Bizerte, Tunisia",measle_white,"<Point><coordinates>9.867348,37.276347</coordinates></Point>",1035
annaba-algeria,4196,"Annaba, Algeria",measle_white,"<Point><coordinates>7.755435,36.902348</coordinates></Point>",1035
marseille-france,3210,"Marseille, France",measle_white,"<Point><coordinates>5.372623,43.293165</coordinates></Point>",1739
marseille-france,3210,"Marseille, France",measle_white,"<Point><coordinates>5.372623,43.293165</coordinates></Point>",1035
coxs-bazar-bangladesh,6299,"Cox’s Bazar, Bangladesh",measle_white,"<Point><coordinates>91.994933,21.429174</coordinates></Point>",1035
melaka-malaysia,6300,"Melaka, Malaysia",measle_white,"<Point><coordinates>102.220905,2.273177</coordinates></Point>",1559
melaka-malaysia,6300,"Melaka, Malaysia",measle_white,"<Point><coordinates>102.220905,2.273177</coordinates></Point>",1035
dumai-indonesia,7311,"Dumai, Indonesia",measle_white,"<Point><coordinates>101.447565,1.665316</coordinates></Point>",1350
melaka-malaysia,6300,"Melaka, Malaysia",measle_white,"<Point><coordinates>102.220905,2.273177</coordinates></Point>",1350
karachi-pakistan,3259,"Karachi, Pakistan",measle_white,"<Point><coordinates>67.028539,24.889378</coordinates></Point>",1351
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333720,25.121690,0</coordinates></Point>",1351
lagos-nigeria,3280,"Lagos, Nigeria",measle_white,"<Point><coordinates>3.423210,6.438874,0</coordinates></Point>",1357
bude-united-kingdom,4554,"Bude, United Kingdom",measle_white,"<Point><coordinates>-4.544401,50.828110,0</coordinates></Point>",1357
port-sudan-sudan,5950,"Port Sudan, Sudan",measle_white,"<Point><coordinates>37.219666,19.615564</coordinates></Point>",1246
tuticorine-india,7678,"Tuticorine, India",measle_white,"<Point><coordinates>78.145135,8.802203</coordinates></Point>",1356
mt-lavinia-sri-lanka,5949,"Mt. Lavinia, Sri Lanka",measle_white,"<Point><coordinates>79.866716,6.832697</coordinates></Point>",1356
ventspils-latvia,5897,"Ventspils, Latvia",measle_white,"<Point><coordinates>21.569979,57.389533</coordinates></Point>",1270
ventspils-latvia,5897,"Ventspils, Latvia",measle_white,"<Point><coordinates>21.569979,57.389533</coordinates></Point>",1364
